161031 11:16:12	   50 Connect	root@localhost as anonymous on 
		   54 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_status_options' LIMIT 1
		   54 Query	SELECT * FROM wp_users WHERE user_login = 'twarsz1414'
		   54 Query	SELECT user_id, meta_key, meta_value FROM wp_usermeta WHERE user_id IN (2) ORDER BY umeta_id ASC
		   54 Query	SELECT option_value FROM wp_options WHERE option_name = 'logged_in_key' LIMIT 1
		   54 Query	SELECT option_value FROM wp_options WHERE option_name = 'logged_in_salt' LIMIT 1
		   54 Query	SELECT option_value FROM wp_options WHERE option_name = 'auth_key' LIMIT 1
		   54 Query	SELECT option_value FROM wp_options WHERE option_name = 'auth_salt' LIMIT 1
		   54 Query	SELECT session_value FROM wp_woocommerce_sessions WHERE session_key = '2'
		   54 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_key' LIMIT 1
		   54 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_salt' LIMIT 1
		   54 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_permalinks' LIMIT 1
		   54 Query	SELECT * FROM wp_posts WHERE ID = 4 LIMIT 1
		   54 Query	SELECT option_value FROM wp_options WHERE option_name = 'theme_switched' LIMIT 1
		   54 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (9) ORDER BY meta_id ASC
		   54 Query	SELECT * FROM wp_posts WHERE ID = 9 LIMIT 1
		   54 Query	SELECT t.*, tt.* FROM wp_terms AS t INNER JOIN wp_term_taxonomy AS tt ON tt.term_id = t.term_id INNER JOIN wp_term_relationships AS tr ON tr.term_taxonomy_id = tt.term_taxonomy_id  WHERE tt.taxonomy IN ('product_type') AND tr.object_id IN (9) ORDER BY t.name ASC
		   54 Query	SELECT term_id, meta_key, meta_value FROM wp_termmeta WHERE term_id IN (2) ORDER BY meta_id ASC
		   54 Query	SELECT ID, post_name, post_parent, post_type
		FROM wp_posts
		WHERE post_name IN ('cart')
		AND post_type IN ('page','attachment')
		   54 Query	SELECT * FROM wp_posts WHERE ID = 5 LIMIT 1
		   54 Query	SELECT   wp_posts.* FROM wp_posts  WHERE 1=1  AND (wp_posts.ID = '5') AND wp_posts.post_type = 'page'  ORDER BY wp_posts.post_date DESC
		   54 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (5) ORDER BY meta_id ASC
		   54 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_lock_down_admin' LIMIT 1
		   54 Query	SELECT option_value FROM wp_options WHERE option_name = 'can_compress_scripts' LIMIT 1
		   54 Query	SELECT * FROM wp_posts  WHERE (post_type = 'page' AND post_status = 'publish')    AND post_parent = 5   ORDER BY wp_posts.post_title ASC LIMIT 0,1
		   54 Query	SELECT * FROM wp_users WHERE ID = '1'
		   54 Query	SELECT user_id, meta_key, meta_value FROM wp_usermeta WHERE user_id IN (1) ORDER BY umeta_id ASC
		   54 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_hold_stock_minutes' LIMIT 1
		   54 Query	SELECT SUM( order_item_meta.meta_value ) AS held_qty
							FROM wp_posts AS posts
							LEFT JOIN wp_woocommerce_order_items as order_items ON posts.ID = order_items.order_id
							LEFT JOIN wp_woocommerce_order_itemmeta as order_item_meta ON order_items.order_item_id = order_item_meta.order_item_id
							LEFT JOIN wp_woocommerce_order_itemmeta as order_item_meta2 ON order_items.order_item_id = order_item_meta2.order_item_id
							WHERE 	order_item_meta.meta_key   = '_qty'
							AND 	order_item_meta2.meta_key  = '_product_id' AND order_item_meta2.meta_value  = 9
							AND 	posts.post_type            IN ( 'shop_order','shop_order_refund' )
							AND 	posts.post_status          = 'wc-pending'
							AND		posts.ID                   != 0
161031 11:17:02	   54 Query	SELECT option_value FROM wp_options WHERE option_name = '_transient_timeout_wc_shipping_method_count_1_1477419772' LIMIT 1
		   54 Query	SELECT option_value FROM wp_options WHERE option_name = '_transient_wc_shipping_method_count_1_1477419772' LIMIT 1
		   54 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_shipping_cost_requires_address' LIMIT 1
		   54 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_tax_display_cart' LIMIT 1
		   54 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_enable_shipping_calc' LIMIT 1
		   54 Query	SELECT * FROM wp_posts WHERE ID = 6 LIMIT 1
		   54 Query	SELECT   wp_posts.ID FROM wp_posts  WHERE 1=1  AND wp_posts.post_type = 'post' AND ((wp_posts.post_status = 'publish'))  ORDER BY wp_posts.post_date DESC LIMIT 0, 5
		   54 Query	SELECT wp_posts.* FROM wp_posts WHERE ID IN (1)
		   54 Query	SELECT t.*, tt.*, tr.object_id FROM wp_terms AS t INNER JOIN wp_term_taxonomy AS tt ON tt.term_id = t.term_id INNER JOIN wp_term_relationships AS tr ON tr.term_taxonomy_id = tt.term_taxonomy_id  WHERE tt.taxonomy IN ('category', 'post_tag', 'post_format') AND tr.object_id IN (1) ORDER BY t.name ASC
		   54 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (1) ORDER BY meta_id ASC
		   54 Query	SELECT  wp_comments.comment_ID FROM wp_comments JOIN wp_posts ON wp_posts.ID = wp_comments.comment_post_ID WHERE ( comment_approved = '1' ) AND  wp_posts.post_status IN ('publish') AND  wp_posts.post_type NOT IN ('shop_order','shop_order_refund')  AND  wp_posts.post_type <> 'shop_webhook'   ORDER BY wp_comments.comment_date_gmt DESC LIMIT 5
		   54 Query	SELECT wp_comments.* FROM wp_comments WHERE comment_ID IN (1)
		   54 Query	SELECT comment_id, meta_key, meta_value FROM wp_commentmeta WHERE comment_id IN (1) ORDER BY meta_id ASC
		   54 Query	SELECT YEAR(post_date) AS `year`, MONTH(post_date) AS `month`, count(ID) as posts FROM wp_posts  WHERE post_type = 'post' AND post_status = 'publish' GROUP BY YEAR(post_date), MONTH(post_date) ORDER BY post_date DESC
		   54 Query	SELECT  t.*, tt.* FROM wp_terms AS t  INNER JOIN wp_term_taxonomy AS tt ON t.term_id = tt.term_id WHERE tt.taxonomy IN ('category') AND tt.count > 0 ORDER BY t.name ASC
		   54 Query	SELECT term_id, meta_key, meta_value FROM wp_termmeta WHERE term_id IN (1) ORDER BY meta_id ASC
		   54 Query	SHOW FULL COLUMNS FROM `wp_woocommerce_sessions`
		   54 Query	REPLACE INTO `wp_woocommerce_sessions` (`session_key`, `session_value`, `session_expiry`) VALUES ('2', 'a:22:{s:4:\"cart\";s:304:\"a:1:{s:32:\"45c48cce2e2d7fbdea1afc51c7c6ad26\";a:9:{s:10:\"product_id\";i:9;s:12:\"variation_id\";i:0;s:9:\"variation\";a:0:{}s:8:\"quantity\";i:1;s:10:\"line_total\";d:100;s:8:\"line_tax\";i:0;s:13:\"line_subtotal\";d:100;s:17:\"line_subtotal_tax\";i:0;s:13:\"line_tax_data\";a:2:{s:5:\"total\";a:0:{}s:8:\"subtotal\";a:0:{}}}}\";s:15:\"applied_coupons\";s:6:\"a:0:{}\";s:23:\"coupon_discount_amounts\";s:6:\"a:0:{}\";s:27:\"coupon_discount_tax_amounts\";s:6:\"a:0:{}\";s:21:\"removed_cart_contents\";s:304:\"a:1:{s:32:\"45c48cce2e2d7fbdea1afc51c7c6ad26\";a:9:{s:10:\"product_id\";i:9;s:12:\"variation_id\";i:0;s:9:\"variation\";a:0:{}s:8:\"quantity\";i:1;s:10:\"line_total\";d:100;s:8:\"line_tax\";i:0;s:13:\"line_subtotal\";d:100;s:17:\"line_subtotal_tax\";i:0;s:13:\"line_tax_data\";a:2:{s:5:\"total\";a:0:{}s:8:\"subtotal\";a:0:{}}}}\";s:19:\"cart_contents_total\";d:100;s:5:\"total\";d:100;s:8:\"subtotal\";d:100;s:15:\"subtotal_ex_tax\";d:100;s:9:\"tax_total\";i:0;s:5:\"taxes\";s:6:\"a:0:{}\";s:14:\"shipping_taxes\";s:6:\"a:0:{}\";s:13:\"discount_cart\";i:0;s:17:\"discount_cart_tax\";i:0;s:14:\"shipping_total\";d:0;s:18:\"shipping_tax_total\";i:0;s:9:\"fee_total\";i:0;s:4:\"fees\";s:6:\"a:0:{}\";s:10:\"wc_notices\";N;s:22:\"shipping_for_package_0\";s:359:\"a:2:{s:12:\"package_hash\";s:40:\"wc_ship_285b961d06d26599451d162e2e0b4d63\";s:5:\"rates\";a:1:{s:15:\"free_shipping:1\";O:16:\"WC_Shipping_Rate\":6:{s:2:\"id\";s:15:\"free_shipping:1\";s:5:\"label\";s:13:\"Free Shipping\";s:4:\"cost\";s:4:\"0.00\";s:5:\"taxes\";a:0:{}s:9:\"method_id\";s:13:\"free_shipping\";s:27:\"\0WC_Shipping_Rate\0meta_data\";a:1:{s:5:\"Items\";s:13:\"tp1 &times; 1\";}}}}\";s:23:\"chosen_shipping_methods\";s:33:\"a:1:{i:0;s:15:\"free_shipping:1\";}\";s:22:\"shipping_method_counts\";s:14:\"a:1:{i:0;i:1;}\";}', 1478110305)
		   54 Quit	
161031 11:17:24	   55 Connect	root@localhost as anonymous on 
		   55 Query	SET NAMES utf8mb4
		   55 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_unicode_ci'
		   55 Query	SELECT @@SESSION.sql_mode
		   55 Query	SET SESSION sql_mode='NO_AUTO_CREATE_USER,NO_ENGINE_SUBSTITUTION'
		   55 Init DB	wordpress
		   55 Query	SELECT option_name, option_value FROM wp_options WHERE autoload = 'yes'
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'WPLANG' LIMIT 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'theme_mods_twentysixteen' LIMIT 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'current_theme' LIMIT 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'mods_Twenty Sixteen' LIMIT 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_status_options' LIMIT 1
		   55 Query	SELECT * FROM wp_users WHERE user_login = 'twarsz1414'
		   55 Query	SELECT user_id, meta_key, meta_value FROM wp_usermeta WHERE user_id IN (2) ORDER BY umeta_id ASC
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'logged_in_key' LIMIT 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'logged_in_salt' LIMIT 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'auth_key' LIMIT 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'auth_salt' LIMIT 1
		   55 Query	SELECT session_value FROM wp_woocommerce_sessions WHERE session_key = '2'
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_key' LIMIT 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_salt' LIMIT 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_permalinks' LIMIT 1
		   55 Query	SELECT * FROM wp_posts WHERE ID = 4 LIMIT 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'theme_switched' LIMIT 1
		   55 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (9) ORDER BY meta_id ASC
		   55 Query	SELECT * FROM wp_posts WHERE ID = 9 LIMIT 1
		   55 Query	SELECT t.*, tt.* FROM wp_terms AS t INNER JOIN wp_term_taxonomy AS tt ON tt.term_id = t.term_id INNER JOIN wp_term_relationships AS tr ON tr.term_taxonomy_id = tt.term_taxonomy_id  WHERE tt.taxonomy IN ('product_type') AND tr.object_id IN (9) ORDER BY t.name ASC
		   55 Query	SELECT term_id, meta_key, meta_value FROM wp_termmeta WHERE term_id IN (2) ORDER BY meta_id ASC
		   55 Query	SELECT ID, post_name, post_parent, post_type
		FROM wp_posts
		WHERE post_name IN ('checkout')
		AND post_type IN ('page','attachment')
		   55 Query	SELECT * FROM wp_posts WHERE ID = 6 LIMIT 1
		   55 Query	SELECT   wp_posts.* FROM wp_posts  WHERE 1=1  AND (wp_posts.ID = '6') AND wp_posts.post_type = 'page'  ORDER BY wp_posts.post_date DESC
		   55 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (6) ORDER BY meta_id ASC
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_lock_down_admin' LIMIT 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_simplify_commerce_settings' LIMIT 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_gateway_order' LIMIT 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_bacs_accounts' LIMIT 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_registration_generate_password' LIMIT 1
		   55 Query	SELECT * FROM wp_posts WHERE ID = 5 LIMIT 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_enable_guest_checkout' LIMIT 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'can_compress_scripts' LIMIT 1
		   55 Query	SELECT * FROM wp_posts  WHERE (post_type = 'page' AND post_status = 'publish')    AND post_parent = 6   ORDER BY wp_posts.post_title ASC LIMIT 0,1
		   55 Query	SELECT * FROM wp_users WHERE ID = '1'
		   55 Query	SELECT user_id, meta_key, meta_value FROM wp_usermeta WHERE user_id IN (1) ORDER BY umeta_id ASC
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_hold_stock_minutes' LIMIT 1
		   55 Query	SELECT SUM( order_item_meta.meta_value ) AS held_qty
							FROM wp_posts AS posts
							LEFT JOIN wp_woocommerce_order_items as order_items ON posts.ID = order_items.order_id
							LEFT JOIN wp_woocommerce_order_itemmeta as order_item_meta ON order_items.order_item_id = order_item_meta.order_item_id
							LEFT JOIN wp_woocommerce_order_itemmeta as order_item_meta2 ON order_items.order_item_id = order_item_meta2.order_item_id
							WHERE 	order_item_meta.meta_key   = '_qty'
							AND 	order_item_meta2.meta_key  = '_product_id' AND order_item_meta2.meta_value  = 9
							AND 	posts.post_type            IN ( 'shop_order','shop_order_refund' )
							AND 	posts.post_status          = 'wc-pending'
							AND		posts.ID                   != 0
161031 11:17:27	   55 Query	SELECT option_value FROM wp_options WHERE option_name = '_transient_timeout_wc_shipping_method_count_1_1477419772' LIMIT 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = '_transient_wc_shipping_method_count_1_1477419772' LIMIT 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_shipping_cost_requires_address' LIMIT 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_enable_signup_and_login_from_checkout' LIMIT 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_registration_generate_username' LIMIT 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_ship_to_destination' LIMIT 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_enable_order_comments' LIMIT 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_tax_display_cart' LIMIT 1
		   55 Query	SELECT * FROM wp_woocommerce_payment_tokens WHERE user_id = 2 AND is_default = 1
		   55 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_terms_page_id' LIMIT 1
		   55 Query	SELECT   wp_posts.ID FROM wp_posts  WHERE 1=1  AND wp_posts.post_type = 'post' AND ((wp_posts.post_status = 'publish'))  ORDER BY wp_posts.post_date DESC LIMIT 0, 5
		   55 Query	SELECT wp_posts.* FROM wp_posts WHERE ID IN (1)
		   55 Query	SELECT t.*, tt.*, tr.object_id FROM wp_terms AS t INNER JOIN wp_term_taxonomy AS tt ON tt.term_id = t.term_id INNER JOIN wp_term_relationships AS tr ON tr.term_taxonomy_id = tt.term_taxonomy_id  WHERE tt.taxonomy IN ('category', 'post_tag', 'post_format') AND tr.object_id IN (1) ORDER BY t.name ASC
		   55 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (1) ORDER BY meta_id ASC
		   55 Query	SELECT  wp_comments.comment_ID FROM wp_comments JOIN wp_posts ON wp_posts.ID = wp_comments.comment_post_ID WHERE ( comment_approved = '1' ) AND  wp_posts.post_status IN ('publish') AND  wp_posts.post_type NOT IN ('shop_order','shop_order_refund')  AND  wp_posts.post_type <> 'shop_webhook'   ORDER BY wp_comments.comment_date_gmt DESC LIMIT 5
		   55 Query	SELECT wp_comments.* FROM wp_comments WHERE comment_ID IN (1)
		   55 Query	SELECT comment_id, meta_key, meta_value FROM wp_commentmeta WHERE comment_id IN (1) ORDER BY meta_id ASC
		   55 Query	SELECT YEAR(post_date) AS `year`, MONTH(post_date) AS `month`, count(ID) as posts FROM wp_posts  WHERE post_type = 'post' AND post_status = 'publish' GROUP BY YEAR(post_date), MONTH(post_date) ORDER BY post_date DESC
		   55 Query	SELECT  t.*, tt.* FROM wp_terms AS t  INNER JOIN wp_term_taxonomy AS tt ON t.term_id = tt.term_id WHERE tt.taxonomy IN ('category') AND tt.count > 0 ORDER BY t.name ASC
		   55 Query	SELECT term_id, meta_key, meta_value FROM wp_termmeta WHERE term_id IN (1) ORDER BY meta_id ASC
		   55 Quit	
161031 11:17:28	   56 Connect	root@localhost as anonymous on 
		   56 Query	SET NAMES utf8mb4
		   56 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_unicode_ci'
		   56 Query	SELECT @@SESSION.sql_mode
		   56 Query	SET SESSION sql_mode='NO_AUTO_CREATE_USER,NO_ENGINE_SUBSTITUTION'
		   56 Init DB	wordpress
		   56 Query	SELECT option_name, option_value FROM wp_options WHERE autoload = 'yes'
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'WPLANG' LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'theme_mods_twentysixteen' LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'current_theme' LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'mods_Twenty Sixteen' LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_status_options' LIMIT 1
		   56 Query	SELECT * FROM wp_users WHERE user_login = 'twarsz1414'
		   56 Query	SELECT user_id, meta_key, meta_value FROM wp_usermeta WHERE user_id IN (2) ORDER BY umeta_id ASC
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'logged_in_key' LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'logged_in_salt' LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'auth_key' LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'auth_salt' LIMIT 1
		   56 Query	SELECT session_value FROM wp_woocommerce_sessions WHERE session_key = '2'
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_key' LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_salt' LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_permalinks' LIMIT 1
		   56 Query	SELECT * FROM wp_posts WHERE ID = 4 LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'theme_switched' LIMIT 1
		   56 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (9) ORDER BY meta_id ASC
		   56 Query	SELECT * FROM wp_posts WHERE ID = 9 LIMIT 1
		   56 Query	SELECT t.*, tt.* FROM wp_terms AS t INNER JOIN wp_term_taxonomy AS tt ON tt.term_id = t.term_id INNER JOIN wp_term_relationships AS tr ON tr.term_taxonomy_id = tt.term_taxonomy_id  WHERE tt.taxonomy IN ('product_type') AND tr.object_id IN (9) ORDER BY t.name ASC
		   56 Query	SELECT term_id, meta_key, meta_value FROM wp_termmeta WHERE term_id IN (2) ORDER BY meta_id ASC
		   56 Query	SELECT ID, post_name, post_parent, post_type
		FROM wp_posts
		WHERE post_name IN ('checkout')
		AND post_type IN ('page','attachment')
		   56 Query	SELECT * FROM wp_posts WHERE ID = 6 LIMIT 1
		   56 Query	SELECT   wp_posts.* FROM wp_posts  WHERE 1=1  AND (wp_posts.ID = '6') AND wp_posts.post_type = 'page'  ORDER BY wp_posts.post_date DESC
		   56 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (6) ORDER BY meta_id ASC
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_ship_to_destination' LIMIT 1
161031 11:17:31	   56 Query	SELECT option_value FROM wp_options WHERE option_name = '_transient_timeout_wc_shipping_method_count_1_1477419772' LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = '_transient_wc_shipping_method_count_1_1477419772' LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_shipping_cost_requires_address' LIMIT 1
		   56 Query	SELECT zone_id, location_code FROM wp_woocommerce_shipping_zone_locations WHERE location_type = 'postcode'
		   56 Query	SELECT zones.zone_id FROM wp_woocommerce_shipping_zones as zones
				LEFT OUTER JOIN wp_woocommerce_shipping_zone_locations as locations ON zones.zone_id = locations.zone_id AND location_type != 'postcode'
				WHERE ( ( location_type = 'country' AND location_code = 'US' ) OR ( location_type = 'state' AND location_code = 'US:CA' ) OR ( location_type = 'continent' AND location_code = 'NA' ) OR ( location_type IS NULL ) )
				ORDER BY zone_order ASC LIMIT 1
		   56 Query	SELECT * FROM wp_woocommerce_shipping_zones WHERE zone_id = 1 LIMIT 1
		   56 Query	SELECT * FROM wp_woocommerce_shipping_zone_locations WHERE zone_id = 1
		   56 Query	SELECT method_id, method_order, instance_id, is_enabled FROM wp_woocommerce_shipping_zone_methods WHERE zone_id = 1 AND is_enabled = 1 order by method_order ASC
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_flat_rate_settings' LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_free_shipping_settings' LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_international_delivery_settings' LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_local_delivery_settings' LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_local_pickup_settings' LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_free_shipping_1_settings' LIMIT 1
		   56 Query	SELECT  t.*, tt.* FROM wp_terms AS t  INNER JOIN wp_term_taxonomy AS tt ON t.term_id = tt.term_id WHERE tt.taxonomy IN ('product_shipping_class') ORDER BY t.name ASC
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_enable_signup_and_login_from_checkout' LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_enable_guest_checkout' LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_registration_generate_username' LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_registration_generate_password' LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_tax_display_cart' LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_simplify_commerce_settings' LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_gateway_order' LIMIT 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_bacs_accounts' LIMIT 1
		   56 Query	SELECT * FROM wp_woocommerce_payment_tokens WHERE user_id = 2 AND is_default = 1
		   56 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_terms_page_id' LIMIT 1
		   56 Query	SHOW FULL COLUMNS FROM `wp_woocommerce_sessions`
		   56 Query	REPLACE INTO `wp_woocommerce_sessions` (`session_key`, `session_value`, `session_expiry`) VALUES ('2', 'a:24:{s:4:\"cart\";s:304:\"a:1:{s:32:\"45c48cce2e2d7fbdea1afc51c7c6ad26\";a:9:{s:10:\"product_id\";i:9;s:12:\"variation_id\";i:0;s:9:\"variation\";a:0:{}s:8:\"quantity\";i:1;s:10:\"line_total\";d:100;s:8:\"line_tax\";i:0;s:13:\"line_subtotal\";d:100;s:17:\"line_subtotal_tax\";i:0;s:13:\"line_tax_data\";a:2:{s:5:\"total\";a:0:{}s:8:\"subtotal\";a:0:{}}}}\";s:15:\"applied_coupons\";s:6:\"a:0:{}\";s:23:\"coupon_discount_amounts\";s:6:\"a:0:{}\";s:27:\"coupon_discount_tax_amounts\";s:6:\"a:0:{}\";s:21:\"removed_cart_contents\";s:304:\"a:1:{s:32:\"45c48cce2e2d7fbdea1afc51c7c6ad26\";a:9:{s:10:\"product_id\";i:9;s:12:\"variation_id\";i:0;s:9:\"variation\";a:0:{}s:8:\"quantity\";i:1;s:10:\"line_total\";d:100;s:8:\"line_tax\";i:0;s:13:\"line_subtotal\";d:100;s:17:\"line_subtotal_tax\";i:0;s:13:\"line_tax_data\";a:2:{s:5:\"total\";a:0:{}s:8:\"subtotal\";a:0:{}}}}\";s:19:\"cart_contents_total\";d:100;s:5:\"total\";d:100;s:8:\"subtotal\";d:100;s:15:\"subtotal_ex_tax\";d:100;s:9:\"tax_total\";i:0;s:5:\"taxes\";s:6:\"a:0:{}\";s:14:\"shipping_taxes\";s:6:\"a:0:{}\";s:13:\"discount_cart\";i:0;s:17:\"discount_cart_tax\";i:0;s:14:\"shipping_total\";d:0;s:18:\"shipping_tax_total\";i:0;s:9:\"fee_total\";i:0;s:4:\"fees\";s:6:\"a:0:{}\";s:10:\"wc_notices\";N;s:22:\"shipping_for_package_0\";s:359:\"a:2:{s:12:\"package_hash\";s:40:\"wc_ship_ea9bd1c548b256f4d621ed14dd4d7417\";s:5:\"rates\";a:1:{s:15:\"free_shipping:1\";O:16:\"WC_Shipping_Rate\":6:{s:2:\"id\";s:15:\"free_shipping:1\";s:5:\"label\";s:13:\"Free Shipping\";s:4:\"cost\";s:4:\"0.00\";s:5:\"taxes\";a:0:{}s:9:\"method_id\";s:13:\"free_shipping\";s:27:\"\0WC_Shipping_Rate\0meta_data\";a:1:{s:5:\"Items\";s:13:\"tp1 &times; 1\";}}}}\";s:23:\"chosen_shipping_methods\";s:33:\"a:1:{i:0;s:15:\"free_shipping:1\";}\";s:22:\"shipping_method_counts\";s:14:\"a:1:{i:0;i:1;}\";s:21:\"chosen_payment_method\";s:6:\"cheque\";s:8:\"customer\";s:479:\"a:14:{s:8:\"postcode\";s:5:\"94025\";s:4:\"city\";s:10:\"Menlo park\";s:9:\"address_1\";s:31:\"350 Sharon park drive appt i003\";s:9:\"address_2\";s:0:\"\";s:5:\"state\";s:2:\"CA\";s:7:\"country\";s:2:\"US\";s:17:\"shipping_postcode\";s:5:\"94025\";s:13:\"shipping_city\";s:10:\"Menlo park\";s:18:\"shipping_address_1\";s:31:\"350 Sharon park drive appt i003\";s:18:\"shipping_address_2\";s:0:\"\";s:14:\"shipping_state\";s:2:\"CA\";s:16:\"shipping_country\";s:2:\"US\";s:13:\"is_vat_exempt\";b:0;s:19:\"calculated_shipping\";b:1;}\";}', 1478110305)
		   56 Quit	
161031 11:17:52	   57 Connect	root@localhost as anonymous on 
		   57 Query	SET NAMES utf8mb4
		   57 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_unicode_ci'
		   57 Query	SELECT @@SESSION.sql_mode
		   57 Query	SET SESSION sql_mode='NO_AUTO_CREATE_USER,NO_ENGINE_SUBSTITUTION'
		   57 Init DB	wordpress
		   57 Query	SELECT option_name, option_value FROM wp_options WHERE autoload = 'yes'
		   57 Query	SELECT option_value FROM wp_options WHERE option_name = 'WPLANG' LIMIT 1
		   57 Query	SELECT option_value FROM wp_options WHERE option_name = 'theme_mods_twentysixteen' LIMIT 1
